dataset,target_size,algorithm,oa,aa,k,fold
indian_pines,18,v0_weight,0.68,0.61,0.64,18
indian_pines,18,v0_weight,0.69,0.66,0.65,19
indian_pines,17,v0_weight,0.69,0.67,0.65,0
indian_pines,17,v0_weight,0.68,0.62,0.63,1
indian_pines,17,v0_weight,0.69,0.64,0.65,2
indian_pines,17,v0_weight,0.67,0.59,0.62,3
indian_pines,17,v0_weight,0.68,0.64,0.63,4
indian_pines,17,v0_weight,0.68,0.63,0.63,5
indian_pines,17,v0_weight,0.66,0.61,0.61,6
indian_pines,17,v0_weight,0.69,0.61,0.64,7
indian_pines,17,v0_weight,0.67,0.65,0.62,8
indian_pines,17,v0_weight,0.66,0.61,0.61,9
indian_pines,17,v0_weight,0.68,0.6,0.63,10
indian_pines,17,v0_weight,0.69,0.63,0.65,11
indian_pines,17,v0_weight,0.67,0.61,0.63,12
indian_pines,17,v0_weight,0.67,0.6,0.63,13
indian_pines,17,v0_weight,0.69,0.64,0.65,14
indian_pines,17,v0_weight,0.68,0.6,0.64,15
indian_pines,17,v0_weight,0.68,0.64,0.63,16
indian_pines,17,v0_weight,0.68,0.59,0.63,17
indian_pines,17,v0_weight,0.67,0.59,0.63,18
indian_pines,17,v0_weight,0.68,0.63,0.64,19
indian_pines,16,v0_weight,0.68,0.66,0.64,0
indian_pines,16,v0_weight,0.68,0.64,0.64,1
indian_pines,16,v0_weight,0.68,0.64,0.64,2
indian_pines,16,v0_weight,0.67,0.6,0.62,3
indian_pines,16,v0_weight,0.68,0.64,0.63,4
indian_pines,16,v0_weight,0.68,0.62,0.64,5
indian_pines,16,v0_weight,0.67,0.62,0.62,6
indian_pines,16,v0_weight,0.68,0.62,0.64,7
indian_pines,16,v0_weight,0.68,0.66,0.63,8
indian_pines,16,v0_weight,0.65,0.6,0.61,9
indian_pines,16,v0_weight,0.68,0.6,0.63,10
indian_pines,16,v0_weight,0.69,0.63,0.65,11
indian_pines,16,v0_weight,0.68,0.63,0.64,12
indian_pines,16,v0_weight,0.67,0.61,0.63,13
indian_pines,16,v0_weight,0.7,0.65,0.66,14
indian_pines,16,v0_weight,0.68,0.6,0.63,15
indian_pines,16,v0_weight,0.68,0.64,0.63,16
indian_pines,16,v0_weight,0.68,0.59,0.63,17
indian_pines,16,v0_weight,0.68,0.6,0.64,18
indian_pines,16,v0_weight,0.69,0.64,0.65,19
indian_pines,15,v0_weight,0.7,0.68,0.65,0
indian_pines,15,v0_weight,0.68,0.64,0.64,1
indian_pines,15,v0_weight,0.69,0.65,0.65,2
indian_pines,15,v0_weight,0.67,0.61,0.63,3
indian_pines,15,v0_weight,0.68,0.65,0.64,4
indian_pines,15,v0_weight,0.69,0.63,0.64,5
indian_pines,15,v0_weight,0.67,0.61,0.63,6
indian_pines,15,v0_weight,0.7,0.62,0.65,7
indian_pines,15,v0_weight,0.68,0.66,0.64,8
indian_pines,15,v0_weight,0.66,0.61,0.61,9
indian_pines,15,v0_weight,0.68,0.61,0.64,10
indian_pines,15,v0_weight,0.7,0.64,0.65,11
indian_pines,15,v0_weight,0.68,0.62,0.63,12
indian_pines,15,v0_weight,0.68,0.62,0.64,13
indian_pines,15,v0_weight,0.7,0.64,0.66,14
indian_pines,15,v0_weight,0.68,0.6,0.63,15
indian_pines,15,v0_weight,0.69,0.66,0.65,16
indian_pines,15,v0_weight,0.68,0.59,0.64,17
indian_pines,15,v0_weight,0.67,0.6,0.63,18
indian_pines,15,v0_weight,0.69,0.65,0.65,19
indian_pines,14,v0_weight,0.69,0.68,0.65,0
indian_pines,14,v0_weight,0.68,0.63,0.63,1
indian_pines,14,v0_weight,0.68,0.64,0.64,2
indian_pines,14,v0_weight,0.67,0.6,0.63,3
indian_pines,14,v0_weight,0.68,0.64,0.63,4
indian_pines,14,v0_weight,0.68,0.63,0.64,5
indian_pines,14,v0_weight,0.68,0.62,0.63,6
indian_pines,14,v0_weight,0.69,0.62,0.65,7
indian_pines,14,v0_weight,0.67,0.65,0.63,8
indian_pines,14,v0_weight,0.67,0.62,0.62,9
indian_pines,14,v0_weight,0.68,0.6,0.63,10
indian_pines,14,v0_weight,0.69,0.64,0.65,11
indian_pines,14,v0_weight,0.68,0.61,0.63,12
indian_pines,14,v0_weight,0.68,0.61,0.63,13
indian_pines,14,v0_weight,0.7,0.64,0.66,14
indian_pines,14,v0_weight,0.68,0.6,0.63,15
indian_pines,14,v0_weight,0.68,0.65,0.64,16
indian_pines,14,v0_weight,0.69,0.59,0.64,17
indian_pines,14,v0_weight,0.68,0.6,0.63,18
indian_pines,14,v0_weight,0.68,0.64,0.63,19
indian_pines,13,v0_weight,0.69,0.68,0.65,0
indian_pines,13,v0_weight,0.69,0.64,0.64,1
indian_pines,13,v0_weight,0.68,0.64,0.64,2
indian_pines,13,v0_weight,0.67,0.61,0.62,3
indian_pines,13,v0_weight,0.68,0.63,0.63,4
indian_pines,13,v0_weight,0.69,0.63,0.65,5
indian_pines,13,v0_weight,0.67,0.6,0.63,6
indian_pines,13,v0_weight,0.7,0.62,0.65,7
indian_pines,13,v0_weight,0.67,0.63,0.63,8
indian_pines,13,v0_weight,0.66,0.61,0.62,9
indian_pines,13,v0_weight,0.68,0.6,0.64,10
indian_pines,13,v0_weight,0.7,0.64,0.65,11
indian_pines,13,v0_weight,0.68,0.61,0.64,12
indian_pines,13,v0_weight,0.69,0.61,0.65,13
indian_pines,13,v0_weight,0.69,0.63,0.65,14
indian_pines,13,v0_weight,0.68,0.59,0.64,15
indian_pines,13,v0_weight,0.67,0.65,0.63,16
indian_pines,13,v0_weight,0.68,0.58,0.64,17
indian_pines,13,v0_weight,0.68,0.6,0.64,18
indian_pines,13,v0_weight,0.69,0.64,0.64,19
indian_pines,12,v0_weight,0.69,0.68,0.64,0
indian_pines,12,v0_weight,0.69,0.65,0.65,1
indian_pines,12,v0_weight,0.69,0.65,0.65,2
indian_pines,12,v0_weight,0.66,0.61,0.62,3
indian_pines,12,v0_weight,0.67,0.63,0.62,4
indian_pines,12,v0_weight,0.69,0.64,0.65,5
indian_pines,12,v0_weight,0.67,0.63,0.62,6
indian_pines,12,v0_weight,0.69,0.64,0.65,7
indian_pines,12,v0_weight,0.67,0.64,0.62,8
indian_pines,12,v0_weight,0.67,0.62,0.63,9
indian_pines,12,v0_weight,0.7,0.6,0.65,10
indian_pines,12,v0_weight,0.69,0.64,0.65,11
indian_pines,12,v0_weight,0.69,0.64,0.64,12
indian_pines,12,v0_weight,0.68,0.61,0.64,13
indian_pines,12,v0_weight,0.69,0.63,0.65,14
indian_pines,12,v0_weight,0.69,0.61,0.65,15
indian_pines,12,v0_weight,0.68,0.64,0.64,16
indian_pines,12,v0_weight,0.69,0.6,0.64,17
indian_pines,12,v0_weight,0.68,0.62,0.63,18
indian_pines,12,v0_weight,0.7,0.67,0.65,19
indian_pines,11,v0_weight,0.68,0.67,0.64,0
indian_pines,11,v0_weight,0.68,0.64,0.64,1
indian_pines,11,v0_weight,0.69,0.66,0.65,2
indian_pines,11,v0_weight,0.66,0.6,0.61,3
indian_pines,11,v0_weight,0.67,0.61,0.62,4
indian_pines,11,v0_weight,0.69,0.63,0.65,5
indian_pines,11,v0_weight,0.67,0.63,0.63,6
indian_pines,11,v0_weight,0.68,0.61,0.63,7
indian_pines,11,v0_weight,0.67,0.64,0.62,8
indian_pines,11,v0_weight,0.67,0.62,0.63,9
indian_pines,11,v0_weight,0.68,0.6,0.64,10
indian_pines,11,v0_weight,0.68,0.63,0.63,11
indian_pines,11,v0_weight,0.68,0.63,0.63,12
indian_pines,11,v0_weight,0.68,0.6,0.63,13
indian_pines,11,v0_weight,0.68,0.62,0.64,14
indian_pines,11,v0_weight,0.69,0.6,0.64,15
indian_pines,11,v0_weight,0.69,0.64,0.64,16
indian_pines,11,v0_weight,0.68,0.6,0.63,17
indian_pines,11,v0_weight,0.68,0.61,0.64,18
indian_pines,11,v0_weight,0.69,0.66,0.64,19
indian_pines,10,v0_weight,0.68,0.66,0.63,0
indian_pines,10,v0_weight,0.68,0.64,0.64,1
indian_pines,10,v0_weight,0.68,0.63,0.64,2
indian_pines,10,v0_weight,0.65,0.6,0.61,3
indian_pines,10,v0_weight,0.68,0.62,0.64,4
indian_pines,10,v0_weight,0.69,0.63,0.65,5
indian_pines,10,v0_weight,0.67,0.63,0.63,6
indian_pines,10,v0_weight,0.67,0.61,0.62,7
indian_pines,10,v0_weight,0.68,0.64,0.63,8
indian_pines,10,v0_weight,0.67,0.6,0.62,9
indian_pines,10,v0_weight,0.67,0.58,0.62,10
indian_pines,10,v0_weight,0.67,0.62,0.62,11
indian_pines,10,v0_weight,0.68,0.63,0.64,12
indian_pines,10,v0_weight,0.67,0.59,0.63,13
indian_pines,10,v0_weight,0.68,0.62,0.63,14
indian_pines,10,v0_weight,0.69,0.63,0.64,15
indian_pines,10,v0_weight,0.68,0.64,0.64,16
indian_pines,10,v0_weight,0.67,0.59,0.62,17
indian_pines,10,v0_weight,0.67,0.61,0.63,18
indian_pines,10,v0_weight,0.69,0.66,0.65,19
indian_pines,9,v0_weight,0.66,0.61,0.61,0
indian_pines,9,v0_weight,0.67,0.62,0.62,1
indian_pines,9,v0_weight,0.68,0.62,0.64,2
indian_pines,9,v0_weight,0.64,0.57,0.59,3
indian_pines,9,v0_weight,0.66,0.61,0.61,4
indian_pines,9,v0_weight,0.67,0.6,0.63,5
indian_pines,9,v0_weight,0.66,0.61,0.61,6
indian_pines,9,v0_weight,0.66,0.6,0.61,7
indian_pines,9,v0_weight,0.66,0.63,0.61,8
indian_pines,9,v0_weight,0.64,0.58,0.6,9
indian_pines,9,v0_weight,0.65,0.57,0.61,10
indian_pines,9,v0_weight,0.65,0.59,0.61,11
indian_pines,9,v0_weight,0.67,0.62,0.62,12
indian_pines,9,v0_weight,0.65,0.56,0.6,13
indian_pines,9,v0_weight,0.67,0.6,0.62,14
indian_pines,9,v0_weight,0.67,0.6,0.63,15
indian_pines,9,v0_weight,0.66,0.6,0.61,16
indian_pines,9,v0_weight,0.67,0.59,0.62,17
indian_pines,9,v0_weight,0.66,0.59,0.62,18
indian_pines,9,v0_weight,0.67,0.62,0.62,19
indian_pines,8,v0_weight,0.63,0.61,0.58,0
indian_pines,8,v0_weight,0.65,0.6,0.6,1
indian_pines,8,v0_weight,0.66,0.6,0.62,2
indian_pines,8,v0_weight,0.63,0.55,0.57,3
indian_pines,8,v0_weight,0.64,0.59,0.59,4
indian_pines,8,v0_weight,0.64,0.58,0.59,5
indian_pines,8,v0_weight,0.65,0.6,0.6,6
indian_pines,8,v0_weight,0.64,0.58,0.59,7
indian_pines,8,v0_weight,0.65,0.61,0.6,8
indian_pines,8,v0_weight,0.63,0.58,0.58,9
indian_pines,8,v0_weight,0.63,0.56,0.58,10
indian_pines,8,v0_weight,0.64,0.58,0.58,11
indian_pines,8,v0_weight,0.64,0.6,0.59,12
indian_pines,8,v0_weight,0.64,0.56,0.59,13
indian_pines,8,v0_weight,0.65,0.57,0.6,14
indian_pines,8,v0_weight,0.65,0.57,0.6,15
indian_pines,8,v0_weight,0.65,0.59,0.6,16
indian_pines,8,v0_weight,0.64,0.56,0.59,17
indian_pines,8,v0_weight,0.64,0.57,0.59,18
indian_pines,8,v0_weight,0.65,0.62,0.6,19
indian_pines,7,v0_weight,0.61,0.54,0.56,0
indian_pines,7,v0_weight,0.63,0.56,0.58,1
indian_pines,7,v0_weight,0.63,0.56,0.58,2
indian_pines,7,v0_weight,0.62,0.55,0.57,3
indian_pines,7,v0_weight,0.62,0.54,0.56,4
indian_pines,7,v0_weight,0.62,0.53,0.56,5
indian_pines,7,v0_weight,0.63,0.56,0.57,6
indian_pines,7,v0_weight,0.62,0.53,0.56,7
indian_pines,7,v0_weight,0.62,0.56,0.56,8
indian_pines,7,v0_weight,0.62,0.55,0.57,9
indian_pines,7,v0_weight,0.63,0.55,0.58,10
indian_pines,7,v0_weight,0.62,0.54,0.56,11
indian_pines,7,v0_weight,0.61,0.53,0.55,12
indian_pines,7,v0_weight,0.62,0.52,0.56,13
indian_pines,7,v0_weight,0.63,0.53,0.57,14
indian_pines,7,v0_weight,0.62,0.53,0.56,15
indian_pines,7,v0_weight,0.64,0.57,0.58,16
indian_pines,7,v0_weight,0.63,0.54,0.57,17
indian_pines,7,v0_weight,0.61,0.53,0.56,18
indian_pines,7,v0_weight,0.63,0.57,0.57,19
indian_pines,6,v0_weight,0.62,0.54,0.56,0
indian_pines,6,v0_weight,0.64,0.56,0.58,1
indian_pines,6,v0_weight,0.64,0.56,0.58,2
indian_pines,6,v0_weight,0.63,0.55,0.57,3
indian_pines,6,v0_weight,0.62,0.54,0.57,4
indian_pines,6,v0_weight,0.62,0.53,0.56,5
indian_pines,6,v0_weight,0.63,0.55,0.57,6
indian_pines,6,v0_weight,0.61,0.52,0.55,7
indian_pines,6,v0_weight,0.62,0.55,0.56,8
indian_pines,6,v0_weight,0.63,0.57,0.58,9
indian_pines,6,v0_weight,0.63,0.54,0.58,10
indian_pines,6,v0_weight,0.62,0.55,0.56,11
indian_pines,6,v0_weight,0.61,0.52,0.55,12
indian_pines,6,v0_weight,0.62,0.51,0.56,13
indian_pines,6,v0_weight,0.63,0.51,0.57,14
indian_pines,6,v0_weight,0.63,0.54,0.57,15
indian_pines,6,v0_weight,0.64,0.57,0.58,16
indian_pines,6,v0_weight,0.63,0.54,0.58,17
indian_pines,6,v0_weight,0.62,0.53,0.57,18
indian_pines,6,v0_weight,0.62,0.55,0.57,19
indian_pines,5,v0_weight,0.55,0.43,0.48,0
indian_pines,5,v0_weight,0.55,0.45,0.48,1
indian_pines,5,v0_weight,0.56,0.45,0.49,2
indian_pines,5,v0_weight,0.55,0.46,0.48,3
indian_pines,5,v0_weight,0.55,0.42,0.48,4
indian_pines,5,v0_weight,0.54,0.41,0.47,5
indian_pines,5,v0_weight,0.55,0.45,0.48,6
indian_pines,5,v0_weight,0.54,0.43,0.47,7
indian_pines,5,v0_weight,0.54,0.46,0.47,8
indian_pines,5,v0_weight,0.55,0.46,0.49,9
indian_pines,5,v0_weight,0.55,0.43,0.48,10
indian_pines,5,v0_weight,0.54,0.43,0.47,11
indian_pines,5,v0_weight,0.55,0.44,0.49,12
indian_pines,5,v0_weight,0.55,0.42,0.48,13
indian_pines,5,v0_weight,0.54,0.42,0.47,14
indian_pines,5,v0_weight,0.55,0.45,0.48,15
indian_pines,5,v0_weight,0.54,0.45,0.47,16
indian_pines,5,v0_weight,0.56,0.45,0.49,17
indian_pines,5,v0_weight,0.55,0.43,0.47,18
indian_pines,5,v0_weight,0.55,0.43,0.48,19
